parmseq,zOutcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,selected_final,mlog10p
1, ztnfrsf10b ,1368,zLE8_TOTALSCOREinv,,0.19,0.00572864,28096,33.382616,1.00E-239,0.18,0.2,0.05,0.00003418,1,1.12E-238,1,0,238.9263
1, zcd302 ,224,zLE8_TOTALSCOREinv,,0.19,0.00576287,28196,33.340323,4.00E-239,0.18,0.2,0.05,0.00003418,1,4.17E-238,1,0,238.3525
1, zegln1 ,467,zLE8_TOTALSCOREinv,,0.2,0.00592408,28258,33.276387,3.00E-238,0.19,0.21,0.05,0.00003418,1,3.15E-237,1,0,237.4717
1, zlair1 ,809,zLE8_TOTALSCOREinv,,0.19,0.00578143,28325,33.208931,3.00E-237,0.18,0.2,0.05,0.00003418,1,2.65E-236,1,0,236.5441
1, zdsg2 ,449,zLE8_TOTALSCOREinv,,-0.19,0.00578689,28335,-33.15002,2.00E-236,-0.2,-0.18,0.05,0.00003418,1,1.72E-235,1,0,235.7278
1, zmsr1 ,930,zLE8_TOTALSCOREinv,,0.19,0.00575929,28563,33.025969,9.00E-235,0.18,0.2,0.05,0.00003418,1,8.25E-234,1,0,234.0446
1, zapbb1ip ,76,zLE8_TOTALSCOREinv,,0.2,0.00595693,28196,32.922957,3.00E-233,0.18,0.21,0.05,0.00003418,1,2.46E-232,1,0,232.5668
1, zpgf ,1046,zLE8_TOTALSCOREinv,,0.18,0.00535194,28635,32.867984,1.00E-232,0.17,0.19,0.05,0.00003418,1,1.20E-231,1,0,231.8755
1, zscarb2 ,1191,zLE8_TOTALSCOREinv,,0.19,0.00578769,27555,32.876049,2.00E-232,0.18,0.2,0.05,0.00003418,1,1.35E-231,1,0,231.8212
1, zbcan ,118,zLE8_TOTALSCOREinv,,-0.19,0.00576302,28096,-32.838261,4.00E-232,-0.2,-0.18,0.05,0.00003418,1,3.67E-231,1,0,231.3858
1, zncan ,948,zLE8_TOTALSCOREinv,,-0.18,0.00554027,28563,-32.780335,2.00E-231,-0.19,-0.17,0.05,0.00003418,1,1.94E-230,1,0,230.6597
1, zpspn ,1119,zLE8_TOTALSCOREinv,,0.14,0.00424164,28258,32.72542,1.00E-230,0.13,0.15,0.05,0.00003418,1,1.21E-229,1,0,229.8613
1, zenpp7 ,479,zLE8_TOTALSCOREinv,,0.2,0.00604534,27409,32.636021,3.00E-229,0.19,0.21,0.05,0.00003418,1,2.71E-228,1,0,228.5088
1, ztgfbr2 ,1342,zLE8_TOTALSCOREinv,,0.19,0.00577816,28386,32.620262,4.00E-229,0.18,0.2,0.05,0.00003418,1,3.16E-228,1,0,228.4408
1, zserpine1 ,1220,zLE8_TOTALSCOREinv,,0.19,0.00591048,28672,32.548685,3.00E-228,0.18,0.2,0.05,0.00003418,1,2.71E-227,1,0,227.5043
1, zgpr37 ,619,zLE8_TOTALSCOREinv,,0.19,0.00586975,27812,32.524071,9.00E-228,0.18,0.2,0.05,0.00003418,1,7.78E-227,1,0,227.0436
1, zlilrb4 ,840,zLE8_TOTALSCOREinv,,0.19,0.00585543,27806,32.418944,2.00E-226,0.18,0.2,0.05,0.00003418,1,2.09E-225,1,0,225.613
1, zpla2g7 ,1061,zLE8_TOTALSCOREinv,,0.19,0.00574677,28335,32.410417,3.00E-226,0.17,0.2,0.05,0.00003418,1,2.27E-225,1,0,225.574
1, zmad1l1 ,869,zLE8_TOTALSCOREinv,,0.19,0.00591172,27998,32.349746,2.00E-225,0.18,0.2,0.05,0.00003418,1,1.68E-224,1,0,224.7022
1, zcd83 ,243,zLE8_TOTALSCOREinv,,0.19,0.00580273,28258,32.298048,9.00E-225,0.18,0.2,0.05,0.00003418,1,7.65E-224,1,0,224.039
1, zdpt ,444,zLE8_TOTALSCOREinv,,0.18,0.00572799,28672,32.293742,9.00E-225,0.17,0.2,0.05,0.00003418,1,7.65E-224,1,0,224.0383
1, zdefb4a_defb4b ,421,zLE8_TOTALSCOREinv,,0.19,0.00573265,27913,32.28981,1.00E-224,0.17,0.2,0.05,0.00003418,1,1.10E-223,1,0,223.8782
1, zntrk3 ,995,zLE8_TOTALSCOREinv,,-0.19,0.00587601,28563,-32.279263,1.00E-224,-0.2,-0.18,0.05,0.00003418,1,1.23E-223,1,0,223.8272
1, zadgrg1 ,28,zLE8_TOTALSCOREinv,,0.18,0.00571586,28196,32.180971,4.00E-223,0.17,0.2,0.05,0.00003418,1,2.93E-222,1,0,222.4477
1, zagr3 ,35,zLE8_TOTALSCOREinv,,0.19,0.00600782,27608,32.154932,1.00E-222,0.18,0.2,0.05,0.00003418,1,7.94E-222,1,0,222.0128
1, zpolr2f ,1079,zLE8_TOTALSCOREinv,,0.19,0.00592472,28196,31.97281,2.00E-220,0.18,0.2,0.05,0.00003418,1,1.83E-219,1,0,219.6473
1, zc2 ,141,zLE8_TOTALSCOREinv,,0.19,0.00590919,28404,31.866393,6.00E-219,0.18,0.2,0.05,0.00003418,1,4.55E-218,1,0,218.2499
1, zpag1 ,1018,zLE8_TOTALSCOREinv,,0.19,0.0060027,27812,31.846201,1.00E-218,0.18,0.2,0.05,0.00003418,1,1.01E-217,1,0,217.8999
1, zclec4g ,307,zLE8_TOTALSCOREinv,,0.19,0.00594967,28258,31.828118,2.00E-218,0.18,0.2,0.05,0.00003418,1,1.53E-217,1,0,217.7189
1, zcant1 ,160,zLE8_TOTALSCOREinv,,0.19,0.00593312,28217,31.793673,6.00E-218,0.18,0.2,0.05,0.00003418,1,4.43E-217,1,0,217.2536
1, zpon2 ,1080,zLE8_TOTALSCOREinv,,0.19,0.00600454,27812,31.735104,4.00E-217,0.18,0.2,0.05,0.00003418,1,3.02E-216,1,0,216.4184
1, ztnfrsf11a ,1370,zLE8_TOTALSCOREinv,,0.18,0.00580708,28635,31.725191,4.00E-217,0.17,0.2,0.05,0.00003418,1,3.17E-216,1,0,216.3951
1, zvegfa ,1428,zLE8_TOTALSCOREinv,,0.19,0.0059077,28551,31.718638,5.00E-217,0.18,0.2,0.05,0.00003418,1,3.95E-216,1,0,216.297
1, zvsig4 ,1436,zLE8_TOTALSCOREinv,,0.18,0.00572426,28294,31.711278,7.00E-217,0.17,0.19,0.05,0.00003418,1,5.31E-216,1,0,216.1656
1, zccl20 ,181,zLE8_TOTALSCOREinv,,0.19,0.0058574,28635,31.634989,6.00E-216,0.17,0.2,0.05,0.00003418,1,4.94E-215,1,0,215.1949
1, zskap1 ,1246,zLE8_TOTALSCOREinv,,0.19,0.00597956,28054,31.61979,1.00E-215,0.18,0.2,0.05,0.00003418,1,9.30E-215,1,0,214.9179
1, zclec4d ,306,zLE8_TOTALSCOREinv,,0.18,0.00580972,28258,31.478023,9.00E-214,0.17,0.19,0.05,0.00003418,1,6.57E-213,1,0,213.0664
1, zccn1 ,195,zLE8_TOTALSCOREinv,,0.19,0.00594503,28153,31.465341,1.00E-213,0.18,0.2,0.05,0.00003418,1,9.92E-213,1,0,212.8853
1, zltbp3 ,856,zLE8_TOTALSCOREinv,,0.19,0.00592868,27652,31.393142,1.00E-212,0.17,0.2,0.05,0.00003418,1,1.03E-211,1,0,211.8674
1, zigfbpl1 ,691,zLE8_TOTALSCOREinv,,0.18,0.00579913,28318,31.334696,7.00E-212,0.17,0.19,0.05,0.00003418,1,4.95E-211,1,0,211.183
1, zddah1 ,415,zLE8_TOTALSCOREinv,,0.19,0.00595896,28196,31.246323,1.00E-210,0.17,0.2,0.05,0.00003418,1,7.40E-210,1,0,210.0059
1, zcd74 ,241,zLE8_TOTALSCOREinv,,0.18,0.00575647,28563,31.042752,4.00E-208,0.17,0.19,0.05,0.00003418,1,3.07E-207,1,0,207.3853
1, zsumf2 ,1313,zLE8_TOTALSCOREinv,,0.18,0.00593293,28563,31.009883,1.00E-207,0.17,0.2,0.05,0.00003418,1,8.21E-207,1,0,206.9564
1, ztnfrsf12a ,1372,zLE8_TOTALSCOREinv,,0.18,0.0057407,28386,30.981558,3.00E-207,0.17,0.19,0.05,0.00003418,1,2.01E-206,1,0,206.5662
1, zrelt ,1158,zLE8_TOTALSCOREinv,,0.17,0.00545682,28335,30.897399,3.00E-206,0.16,0.18,0.05,0.00003418,1,2.52E-205,1,0,205.4651
1, zsit1 ,1245,zLE8_TOTALSCOREinv,,0.18,0.00599765,27806,30.793423,9.00E-205,0.17,0.2,0.05,0.00003418,1,6.47E-204,1,0,204.0532
1, zism1 ,759,zLE8_TOTALSCOREinv,,0.18,0.00587194,28258,30.578412,5.00E-202,0.17,0.19,0.05,0.00003418,1,3.40E-201,1,0,201.3311
1, ztgfb1 ,1340,zLE8_TOTALSCOREinv,,0.18,0.00590462,28579,30.316495,1.00E-198,0.17,0.19,0.05,0.00003418,1,7.09E-198,1,0,198.0092
1, zscara5 ,1189,zLE8_TOTALSCOREinv,,0.18,0.0058046,28563,30.292767,2.00E-198,0.16,0.19,0.05,0.00003418,1,1.42E-197,1,0,197.7046
1, zret ,1160,zLE8_TOTALSCOREinv,,0.18,0.00589451,28196,30.280505,3.00E-198,0.17,0.19,0.05,0.00003418,1,2.23E-197,1,0,197.5082
1, zkdr ,780,zLE8_TOTALSCOREinv,,0.18,0.0059502,28386,30.274928,3.00E-198,0.17,0.19,0.05,0.00003418,1,2.49E-197,1,0,197.4579
1, zacp5 ,8,zLE8_TOTALSCOREinv,,0.18,0.0058798,28470,30.263616,5.00E-198,0.17,0.19,0.05,0.00003418,1,3.38E-197,1,0,197.3228
1, zcd300e ,221,zLE8_TOTALSCOREinv,,0.17,0.00577229,28448,30.17854,6.00E-197,0.16,0.19,0.05,0.00003418,1,4.09E-196,1,0,196.2373
1, zmmp9 ,920,zLE8_TOTALSCOREinv,,0.18,0.00587309,28288,30.162517,1.00E-196,0.17,0.19,0.05,0.00003418,1,6.77E-196,1,0,196.0165
1, zcalca ,157,zLE8_TOTALSCOREinv,,0.15,0.00497157,28054,30.128196,3.00E-196,0.14,0.16,0.05,0.00003418,1,1.95E-195,1,0,195.5553
1, zsort1 ,1274,zLE8_TOTALSCOREinv,,0.18,0.00596837,28274,30.114203,4.00E-196,0.17,0.19,0.05,0.00003418,1,2.76E-195,1,0,195.4016
1, zaplp1 ,78,zLE8_TOTALSCOREinv,,-0.18,0.00587769,28318,-29.941751,6.00E-194,-0.19,-0.16,0.05,0.00003418,1,4.14E-193,1,0,193.2244
1, zbst2 ,134,zLE8_TOTALSCOREinv,,0.18,0.00588646,28563,29.780431,6.00E-192,0.16,0.19,0.05,0.00003418,1,4.17E-191,1,0,191.2188
1, zumod ,1418,zLE8_TOTALSCOREinv,,-0.17,0.00573868,28588,-29.665389,2.00E-190,-0.18,-0.16,0.05,0.00003418,1,1.14E-189,1,0,189.7792
1, zacaa1 ,4,zLE8_TOTALSCOREinv,,0.18,0.00603757,27652,29.664546,2.00E-190,0.17,0.19,0.05,0.00003418,1,1.45E-189,1,0,189.6729
1, zcol4a1 ,332,zLE8_TOTALSCOREinv,,-0.18,0.00596241,28318,-29.652242,3.00E-190,-0.19,-0.17,0.05,0.00003418,1,1.76E-189,1,0,189.5877
1, zpla2g1b ,1058,zLE8_TOTALSCOREinv,,-0.17,0.00585805,28626,-29.510952,1.00E-188,-0.18,-0.16,0.05,0.00003418,1,9.46E-188,1,0,187.8551
1, zidua ,677,zLE8_TOTALSCOREinv,,0.17,0.00593048,28543,29.480249,3.00E-188,0.16,0.19,0.05,0.00003418,1,2.31E-187,1,0,187.4649
1, zil18 ,714,zLE8_TOTALSCOREinv,,0.17,0.00585848,28239,29.364059,1.00E-186,0.16,0.18,0.05,0.00003418,1,6.82E-186,1,0,185.993
1, zlgmn ,831,zLE8_TOTALSCOREinv,,0.17,0.00593139,28445,29.356547,1.00E-186,0.16,0.19,0.05,0.00003418,1,8.03E-186,1,0,185.9199
1, zcd59 ,236,zLE8_TOTALSCOREinv,,0.17,0.00576326,27329,29.302654,7.00E-186,0.16,0.18,0.05,0.00003418,1,4.79E-185,1,0,185.1422
1, zfcn2 ,524,zLE8_TOTALSCOREinv,,0.18,0.0059972,28213,29.231684,4.00E-185,0.16,0.19,0.05,0.00003418,1,2.93E-184,1,0,184.354
1, zeloa ,472,zLE8_TOTALSCOREinv,,0.17,0.0059672,28196,29.226413,5.00E-185,0.16,0.19,0.05,0.00003418,1,3.40E-184,1,0,184.2873
1, zerp44 ,497,zLE8_TOTALSCOREinv,,0.17,0.00599991,28153,29.118962,1.00E-183,0.16,0.19,0.05,0.00003418,1,7.19E-183,1,0,182.9602
1, zarsa ,90,zLE8_TOTALSCOREinv,,0.17,0.00590478,28335,28.955948,1.00E-181,0.16,0.18,0.05,0.00003418,1,6.86E-181,1,0,180.9787
1, zomd ,1007,zLE8_TOTALSCOREinv,,-0.17,0.00577868,28445,-28.928183,2.00E-181,-0.18,-0.16,0.05,0.00003418,1,1.46E-180,1,0,180.6493
1, zcrlf1 ,361,zLE8_TOTALSCOREinv,,0.17,0.00581667,28445,28.921021,3.00E-181,0.16,0.18,0.05,0.00003418,1,1.78E-180,1,0,180.5618
1, zagxt ,38,zLE8_TOTALSCOREinv,,0.17,0.00595064,28318,28.921361,3.00E-181,0.16,0.18,0.05,0.00003418,1,1.80E-180,1,0,180.5544
1, zfbp1 ,518,zLE8_TOTALSCOREinv,,0.17,0.00598297,28318,28.89251,6.00E-181,0.16,0.18,0.05,0.00003418,1,4.03E-180,1,0,180.2022
1, zerbb3 ,493,zLE8_TOTALSCOREinv,,0.16,0.00556392,28244,28.789065,1.00E-179,0.15,0.17,0.05,0.00003418,1,7.41E-179,1,0,178.9353
1, zcd5 ,233,zLE8_TOTALSCOREinv,,0.17,0.00584962,28507,28.782054,1.00E-179,0.16,0.18,0.05,0.00003418,1,8.51E-179,1,0,178.8735
1, zsetmar ,1222,zLE8_TOTALSCOREinv,,0.17,0.00596908,28016,28.74299,4.00E-179,0.16,0.18,0.05,0.00003418,1,2.80E-178,1,0,178.3548
1, zang ,59,zLE8_TOTALSCOREinv,,0.17,0.00577478,28272,28.736237,5.00E-179,0.15,0.18,0.05,0.00003418,1,3.19E-178,1,0,178.2959
1, zsiglec1 ,1234,zLE8_TOTALSCOREinv,,0.17,0.00587299,28445,28.620775,1.00E-177,0.16,0.18,0.05,0.00003418,1,7.69E-177,1,0,176.9119
1, zil17rb ,713,zLE8_TOTALSCOREinv,,-0.17,0.00594514,27890,-28.600384,2.00E-177,-0.18,-0.16,0.05,0.00003418,1,1.51E-176,1,0,176.6163
1, zccn5 ,199,zLE8_TOTALSCOREinv,,0.15,0.00538764,28335,28.549698,9.00E-177,0.14,0.16,0.05,0.00003418,1,5.63E-176,1,0,176.0436
1, zeps8l2 ,491,zLE8_TOTALSCOREinv,,0.17,0.00593392,28506,28.539739,1.00E-176,0.16,0.18,0.05,0.00003418,1,7.15E-176,1,0,175.9382
1, zc1qtnf1 ,140,zLE8_TOTALSCOREinv,,0.17,0.00596314,28451,28.535368,1.00E-176,0.16,0.18,0.05,0.00003418,1,8.12E-176,1,0,175.8808
1, ztnfrsf14 ,1375,zLE8_TOTALSCOREinv,,0.17,0.0058589,28357,28.306545,8.00E-174,0.15,0.18,0.05,0.00003418,1,4.63E-173,1,0,173.1231
1, zcsf1 ,366,zLE8_TOTALSCOREinv,,0.17,0.00586777,28445,28.278022,2.00E-173,0.15,0.18,0.05,0.00003418,1,9.95E-173,1,0,172.7892
1, zapex1 ,77,zLE8_TOTALSCOREinv,,0.17,0.00595195,28462,28.209229,1.00E-172,0.16,0.18,0.05,0.00003418,1,6.55E-172,1,0,171.9687
1, zlepr ,824,zLE8_TOTALSCOREinv,,-0.17,0.00590567,28318,-28.067981,5.00E-171,-0.18,-0.15,0.05,0.00003418,1,3.22E-170,1,0,170.2756
1, zmzb1 ,939,zLE8_TOTALSCOREinv,,0.16,0.00581821,28398,28.064046,6.00E-171,0.15,0.17,0.05,0.00003418,1,3.52E-170,1,0,170.2353
1, zmmp7 ,918,zLE8_TOTALSCOREinv,,0.17,0.00590375,27779,28.062106,7.00E-171,0.15,0.18,0.05,0.00003418,1,4.15E-170,1,0,170.1613
1, zplxnb2 ,1071,zLE8_TOTALSCOREinv,,0.17,0.00589659,28536,28.053984,7.00E-171,0.15,0.18,0.05,0.00003418,1,4.48E-170,1,0,170.127
1, zmpo ,926,zLE8_TOTALSCOREinv,,0.17,0.0059569,28335,28.041042,1.00E-170,0.16,0.18,0.05,0.00003418,1,6.59E-170,1,0,169.9572
1, zitga11 ,760,zLE8_TOTALSCOREinv,,-0.17,0.00589565,28258,-28.006781,3.00E-170,-0.18,-0.15,0.05,0.00003418,1,1.70E-169,1,0,169.5448
1, zcxcl13 ,393,zLE8_TOTALSCOREinv,,0.16,0.00591301,28563,27.891071,6.00E-169,0.15,0.18,0.05,0.00003418,1,3.73E-168,1,0,168.2003
1, zpbld ,1025,zLE8_TOTALSCOREinv,,0.17,0.00604891,27666,27.88406,9.00E-169,0.16,0.18,0.05,0.00003418,1,5.31E-168,1,0,168.0455
1, znpdc1 ,976,zLE8_TOTALSCOREinv,,0.16,0.00581835,28318,27.824701,4.00E-168,0.15,0.17,0.05,0.00003418,1,2.35E-167,1,0,167.3985
1, zselplg ,1206,zLE8_TOTALSCOREinv,,0.17,0.00596939,28258,27.804451,7.00E-168,0.15,0.18,0.05,0.00003418,1,4.09E-167,1,0,167.1554
1, ztnfsf14 ,1389,zLE8_TOTALSCOREinv,,0.17,0.00600534,28096,27.800652,8.00E-168,0.16,0.18,0.05,0.00003418,1,4.65E-167,1,0,167.0979
1, ztmsb10 ,1363,zLE8_TOTALSCOREinv,,0.16,0.00595916,28335,27.535276,1.00E-164,0.15,0.18,0.05,0.00003418,1,5.70E-164,1,0,164.0078
1, zchi3l1 ,289,zLE8_TOTALSCOREinv,,0.16,0.00586549,27718,27.52261,2.00E-164,0.15,0.17,0.05,0.00003418,1,8.90E-164,1,0,163.8127
1, zlrp11 ,847,zLE8_TOTALSCOREinv,,0.16,0.00591803,28318,27.422816,2.00E-163,0.15,0.17,0.05,0.00003418,1,1.16E-162,1,0,162.6975
1, zmmp8 ,919,zLE8_TOTALSCOREinv,,0.16,0.00592436,28522,27.369179,8.00E-163,0.15,0.17,0.05,0.00003418,1,4.66E-162,1,0,162.0899
1, zlbr ,819,zLE8_TOTALSCOREinv,,0.16,0.00595829,28563,27.239976,3.00E-161,0.15,0.17,0.05,0.00003418,1,1.44E-160,1,0,160.5977
1, zmmp12 ,915,zLE8_TOTALSCOREinv,,0.16,0.00569639,28326,27.230785,3.00E-161,0.14,0.17,0.05,0.00003418,1,1.91E-160,1,0,160.4747
1, znt5e ,990,zLE8_TOTALSCOREinv,,0.16,0.00596448,28386,27.214022,5.00E-161,0.15,0.17,0.05,0.00003418,1,2.94E-160,1,0,160.2856
1, znucb2 ,997,zLE8_TOTALSCOREinv,,0.16,0.00593529,28493,27.207385,6.00E-161,0.15,0.17,0.05,0.00003418,1,3.43E-160,1,0,160.2167
1, zctss ,384,zLE8_TOTALSCOREinv,,0.18,0.00667416,22225,27.186472,4.00E-160,0.17,0.19,0.05,0.00003418,1,2.19E-159,1,0,159.4094
1, zhavcr2 ,638,zLE8_TOTALSCOREinv,,0.16,0.00580694,28335,27.131157,5.00E-160,0.15,0.17,0.05,0.00003418,1,2.64E-159,1,0,159.3276
1, zthbs2 ,1346,zLE8_TOTALSCOREinv,,0.16,0.00595554,28335,27.119139,6.00E-160,0.15,0.17,0.05,0.00003418,1,3.61E-159,1,0,159.1894
1, zadgrg2 ,29,zLE8_TOTALSCOREinv,,-0.15,0.00540305,28318,-27.090588,1.00E-159,-0.16,-0.14,0.05,0.00003418,1,7.68E-159,1,0,158.8602
1, zccl3 ,190,zLE8_TOTALSCOREinv,,0.16,0.00591134,28258,26.991099,2.00E-158,0.15,0.17,0.05,0.00003418,1,1.07E-157,1,0,157.7155
1, zangptl4 ,65,zLE8_TOTALSCOREinv,,0.16,0.00587597,28404,26.947263,6.00E-158,0.15,0.17,0.05,0.00003418,1,3.29E-157,1,0,157.2244
1, zgalnt10 ,574,zLE8_TOTALSCOREinv,,0.16,0.00595635,28196,26.922403,1.00E-157,0.15,0.17,0.05,0.00003418,1,6.52E-157,1,0,156.926
1, zfgf23 ,537,zLE8_TOTALSCOREinv,,0.16,0.00589088,28486,26.902,2.00E-157,0.15,0.17,0.05,0.00003418,1,1.06E-156,1,0,156.7131
1, zsmoc2 ,1263,zLE8_TOTALSCOREinv,,0.15,0.00565377,28445,26.822686,2.00E-156,0.14,0.16,0.05,0.00003418,1,8.52E-156,1,0,155.8067
1, zvwc2 ,1443,zLE8_TOTALSCOREinv,,0.16,0.00581928,28015,26.790723,4.00E-156,0.14,0.17,0.05,0.00003418,1,2.10E-155,1,0,155.414
1, zamy2a ,57,zLE8_TOTALSCOREinv,,-0.16,0.00606277,27228,-26.776571,6.00E-156,-0.17,-0.15,0.05,0.00003418,1,3.44E-155,1,0,155.1974
1, zpdcd5 ,1032,zLE8_TOTALSCOREinv,,0.16,0.00594865,28563,26.761862,8.00E-156,0.15,0.17,0.05,0.00003418,1,4.06E-155,1,0,155.1233
1, ztnfsf13b ,1388,zLE8_TOTALSCOREinv,,0.15,0.00574209,28626,26.715174,3.00E-155,0.14,0.16,0.05,0.00003418,1,1.36E-154,1,0,154.5977
1, zserpinb8 ,1218,zLE8_TOTALSCOREinv,,0.16,0.00592401,28635,26.647732,1.00E-154,0.15,0.17,0.05,0.00003418,1,7.84E-154,1,0,153.8347
1, zccl17 ,177,zLE8_TOTALSCOREinv,,0.16,0.00598091,28278,26.630756,2.00E-154,0.15,0.17,0.05,0.00003418,1,1.28E-153,1,0,153.6195
1, zthy1 ,1350,zLE8_TOTALSCOREinv,,0.16,0.0058331,28563,26.613588,4.00E-154,0.14,0.17,0.05,0.00003418,1,1.91E-153,1,0,153.4442
1, zcd163 ,205,zLE8_TOTALSCOREinv,,0.16,0.00591649,28451,26.54188,2.00E-153,0.15,0.17,0.05,0.00003418,1,1.25E-152,1,0,152.6281
1, zpdgfc ,1036,zLE8_TOTALSCOREinv,,0.16,0.0060664,27652,26.51527,5.00E-153,0.15,0.17,0.05,0.00003418,1,2.80E-152,1,0,152.2757
1, zkitlg ,787,zLE8_TOTALSCOREinv,,-0.16,0.00598158,28318,-26.489069,9.00E-153,-0.17,-0.15,0.05,0.00003418,1,4.97E-152,1,0,152.0252
1, zefna1 ,462,zLE8_TOTALSCOREinv,,0.16,0.00586991,28287,26.451912,2.00E-152,0.14,0.17,0.05,0.00003418,1,1.30E-151,1,0,151.6058
1, zaifm1 ,42,zLE8_TOTALSCOREinv,,0.16,0.00599547,28140,26.43276,4.00E-152,0.15,0.17,0.05,0.00003418,1,2.17E-151,1,0,151.3814
1, zcd6 ,237,zLE8_TOTALSCOREinv,,0.15,0.00584128,28579,26.401904,9.00E-152,0.14,0.17,0.05,0.00003418,1,4.50E-151,1,0,151.0634
1, zncam2 ,947,zLE8_TOTALSCOREinv,,-0.16,0.00594952,28335,-26.395575,1.00E-151,-0.17,-0.15,0.05,0.00003418,1,5.47E-151,1,0,150.977
1, zamy2b ,58,zLE8_TOTALSCOREinv,,-0.16,0.00616784,26387,-26.374287,2.00E-151,-0.17,-0.15,0.05,0.00003418,1,1.28E-150,1,0,150.6059
1, zccn4 ,198,zLE8_TOTALSCOREinv,,0.16,0.00592886,28543,26.358862,3.00E-151,0.14,0.17,0.05,0.00003418,1,1.36E-150,1,0,150.5791
1, zclul1 ,319,zLE8_TOTALSCOREinv,,-0.15,0.00577196,28275,-26.344202,4.00E-151,-0.16,-0.14,0.05,0.00003418,1,2.05E-150,1,0,150.3982
1, zmet ,897,zLE8_TOTALSCOREinv,,-0.15,0.00577642,28417,-26.32414,7.00E-151,-0.16,-0.14,0.05,0.00003418,1,3.36E-150,1,0,150.1828
1, znadk ,942,zLE8_TOTALSCOREinv,,0.16,0.00597606,28318,26.31006,1.00E-150,0.15,0.17,0.05,0.00003418,1,4.88E-150,1,0,150.0193
1, zarsb ,91,zLE8_TOTALSCOREinv,,0.16,0.00598366,28196,26.275701,2.00E-150,0.15,0.17,0.05,0.00003418,1,1.20E-149,1,0,149.6281
1, znfasc ,961,zLE8_TOTALSCOREinv,,0.15,0.00583594,28635,26.258646,3.00E-150,0.14,0.16,0.05,0.00003418,1,1.73E-149,1,0,149.4651
1, zaldh3a1 ,50,zLE8_TOTALSCOREinv,,0.15,0.00586487,28209,26.198884,2.00E-149,0.14,0.17,0.05,0.00003418,1,8.50E-149,1,0,148.7732
1, ztgfbi ,1341,zLE8_TOTALSCOREinv,,0.16,0.00596244,28177,26.15839,5.00E-149,0.14,0.17,0.05,0.00003418,1,2.40E-148,1,0,148.3211
1, zrbks ,1150,zLE8_TOTALSCOREinv,,0.16,0.00597963,27656,26.154507,6.00E-149,0.14,0.17,0.05,0.00003418,1,2.85E-148,1,0,148.245
1, zccl18 ,178,zLE8_TOTALSCOREinv,,0.16,0.00596207,27936,26.137106,9.00E-149,0.14,0.17,0.05,0.00003418,1,4.25E-148,1,0,148.0697
1, zsiae ,1233,zLE8_TOTALSCOREinv,,0.16,0.00595726,28342,26.060062,6.00E-148,0.14,0.17,0.05,0.00003418,1,2.86E-147,1,0,147.2409
1, zthbs4 ,1347,zLE8_TOTALSCOREinv,,0.15,0.00595343,28351,25.92307,2.00E-146,0.14,0.17,0.05,0.00003418,1,9.26E-146,1,0,145.7289
1, zsrp14 ,1290,zLE8_TOTALSCOREinv,,0.15,0.00597009,28196,25.87105,7.00E-146,0.14,0.17,0.05,0.00003418,1,3.52E-145,1,0,145.1473
1, zogn ,1005,zLE8_TOTALSCOREinv,,0.15,0.00568191,28335,25.858548,1.00E-145,0.14,0.16,0.05,0.00003418,1,4.72E-145,1,0,145.0182
1, znppc ,979,zLE8_TOTALSCOREinv,,0.14,0.0053088,28258,25.778289,7.00E-145,0.13,0.15,0.05,0.00003418,1,3.61E-144,1,0,144.1331
1, zpxn ,1136,zLE8_TOTALSCOREinv,,0.16,0.00604966,27666,25.773082,9.00E-145,0.14,0.17,0.05,0.00003418,1,4.45E-144,1,0,144.0408
1, zca6 ,153,zLE8_TOTALSCOREinv,,-0.15,0.00567722,28245,-25.707303,4.00E-144,-0.16,-0.13,0.05,0.00003418,1,2.15E-143,1,0,143.3558
1, zvmo1 ,1432,zLE8_TOTALSCOREinv,,0.15,0.00599911,28196,25.641005,2.00E-143,0.14,0.17,0.05,0.00003418,1,1.14E-142,1,0,142.6295
1, zccl23 ,184,zLE8_TOTALSCOREinv,,0.15,0.00586316,28445,25.626825,3.00E-143,0.14,0.16,0.05,0.00003418,1,1.57E-142,1,0,142.4891
1, zf11r ,501,zLE8_TOTALSCOREinv,,0.15,0.00599815,28335,25.620507,4.00E-143,0.14,0.17,0.05,0.00003418,1,1.86E-142,1,0,142.4141
1, zfas ,516,zLE8_TOTALSCOREinv,,0.15,0.00581104,28593,25.56369,2.00E-142,0.14,0.16,0.05,0.00003418,1,7.45E-142,1,0,141.8103
1, zqdpr ,1137,zLE8_TOTALSCOREinv,,0.15,0.0060166,28206,25.502815,7.00E-142,0.14,0.17,0.05,0.00003418,1,3.57E-141,1,0,141.1278
1, ztafa5 ,1318,zLE8_TOTALSCOREinv,,0.15,0.00592022,28196,25.457357,2.00E-141,0.14,0.16,0.05,0.00003418,1,1.11E-140,1,0,140.6348
1, zwfdc2 ,1450,zLE8_TOTALSCOREinv,,0.15,0.00572114,26859,25.424439,6.00E-141,0.13,0.16,0.05,0.00003418,1,3.00E-140,1,0,140.2008
1, zparp1 ,1024,zLE8_TOTALSCOREinv,,0.15,0.00599908,28258,25.415625,7.00E-141,0.14,0.16,0.05,0.00003418,1,3.09E-140,1,0,140.1869
